osm_type,osm_id,nvrid,name,wikidata,lat,lon,tags
way,1332138646,,Yftbåkk,,61.0516806,14.468898,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '62.08', 'lst_ref': '511-269-2018', 'name': 'Yftbåkk', 'operator': 'Länsstyrelsen i Dalarnas län', 'start_date': '2024-06-17'}"
way,1332138663,,Tjarn,,63.5991343,19.3217697,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '12.54', 'lst_ref': '511-3745-2024', 'name': 'Tjarn', 'operator': 'Länsstyrelsen i Västerbottens län', 'start_date': '2024-06-13'}"
way,1332139120,,Löreskogen,,59.3217215,15.4256147,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '4.150000000000001', 'lst_ref': 'Ks 208/2024', 'name': 'Löreskogen', 'operator': 'Örebro kommun', 'start_date': '2024-06-11'}"
way,1332139417,,Karlaby mosse,,55.5665772,14.2615977,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '14.16', 'lst_ref': '741-2024', 'name': 'Karlaby mosse', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2024-05-23'}"
way,1332140883,,Övraryd,,56.4221851,14.2200428,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '33.87', 'lst_ref': '1324-2024', 'name': 'Övraryd', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2024-05-23'}"
way,1332140884,,Övraryd,,56.4179085,14.2269461,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '33.87', 'lst_ref': '1324-2024', 'name': 'Övraryd', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2024-05-23'}"
way,1332140885,,Övraryd,,56.4191327,14.23078,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '33.87', 'lst_ref': '1324-2024', 'name': 'Övraryd', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2024-05-23'}"
way,1332140900,,Rudtjärnsberget,,63.5945509,19.7936694,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '66.18', 'lst_ref': '511-10571-2023', 'name': 'Rudtjärnsberget', 'operator': 'Länsstyrelsen i Västerbottens län', 'start_date': '2024-05-23'}"
way,1332141889,2062362,Kultrans naturreservat,,63.9895897,16.9862612,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'name': 'Kultrans naturreservat', 'operator': 'Länsstyrelsen i Västerbottens län', 'protect_class': '1a', 'protection_title': 'Naturreservat', 'ref:DIARIENR': '511-9136-2019', 'ref:NVRID': '2062362', 'short_name': 'Kultran', 'source': 'Naturvårdsverket', 'start_date': '2024-05-23'}"
way,1332141965,,Flisbron,,57.3966959,15.3546589,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '16.45', 'lst_ref': '511-9349-2020', 'name': 'Flisbron', 'operator': 'Länsstyrelsen i Jönköpings län', 'start_date': '2024-05-07'}"
way,1332420816,,Sandbro,,57.3974832,15.4655249,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '8.32', 'lst_ref': '511-3966-2020', 'name': 'Sandbro', 'operator': 'Länsstyrelsen i Jönköpings län', 'start_date': '2024-05-07'}"
way,1332789185,,Lobråten,,59.5487868,15.1531119,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '23.91', 'lst_ref': '511-6111-2021', 'name': 'Lobråten', 'operator': 'Länsstyrelsen i Örebro län', 'start_date': '2024-05-02'}"
way,1332789219,,Snogeholm,,55.5647345,13.7137288,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '67.68', 'lst_ref': '14779-2023', 'name': 'Snogeholm', 'operator': 'Stiftelsen O D Kroks donation M-län', 'start_date': '2024-04-24'}"
way,1332789221,,Snogeholm,,55.5562691,13.7159587,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '67.68', 'lst_ref': '14779-2023', 'name': 'Snogeholm', 'operator': 'Stiftelsen O D Kroks donation M-län', 'start_date': '2024-04-24'}"
way,1332789602,,Illok,,66.1565441,20.0683322,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '154.86', 'lst_ref': '511-4173-2016', 'name': 'Illok', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2020-06-04'}"
way,1332789605,,Tjaraivare,,66.1748998,19.8222522,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '3812.47', 'lst_ref': '2439-2023', 'name': 'Tjaraivare', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2024-04-22'}"
way,1332790283,,Kuoukaravinerna,,66.5551766,20.4980928,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '19.9', 'lst_ref': '511-10042-18', 'name': 'Kuoukaravinerna', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2019-11-26'}"
way,1332790284,,Kuoukaravinerna,,66.5595559,20.4913352,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '19.9', 'lst_ref': '511-10042-18', 'name': 'Kuoukaravinerna', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2019-11-26'}"
way,1332790285,,Måkkaure,,66.6129637,20.5892264,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '127.44', 'lst_ref': '511-9994-2018', 'name': 'Måkkaure', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2019-05-27'}"
way,1332790379,,Rävaberget-Hornliden,,65.6581263,18.6805339,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '2292.64', 'lst_ref': '511-2436-2023', 'name': 'Rävaberget-Hornliden', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2024-04-22'}"
way,1332790380,,Tjipkuo,,65.6952877,18.4945103,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '387.68', 'lst_ref': '511-2693-2023', 'name': 'Tjipkuo', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2024-04-22'}"
way,1332790559,,Amasvaara,,67.3531653,21.4071607,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '964.46', 'lst_ref': '2633-2023', 'name': 'Amasvaara', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2024-04-22'}"
way,1332838627,,Höglandsberget,,62.6194518,17.3691434,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '34.22', 'lst_ref': '511-4843-2012', 'name': 'Höglandsberget', 'operator': 'Länsstyrelsen i Västernorrlands län', 'start_date': '2024-03-27'}"
way,1332838644,,Storbergets naturskog,,63.9528781,18.16697,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '171.91', 'lst_ref': '511-9226-2022', 'name': 'Storbergets naturskog', 'operator': 'Länsstyrelsen i Västernorrlands län', 'start_date': '2024-03-27'}"
way,1332838654,,Torups ängar,,55.6927676,14.1280518,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '141.63', 'lst_ref': '511-7365-2023', 'name': 'Torups ängar', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2024-03-21'}"
way,1332838759,,Grevaryds äng,,57.1560549,14.5888659,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '20.2', 'name': 'Grevaryds äng', 'operator': 'Växjö kommun', 'start_date': '2024-03-21'}"
way,1334165664,,Fäbodarna,,64.2138884,19.5436145,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '19.11', 'lst_ref': '511-4610-2021', 'name': 'Fäbodarna', 'operator': 'Länsstyrelsen i Västerbottens län', 'start_date': '2024-02-14'}"
way,1334165785,,Degerberget,,63.8299164,20.0065203,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '164.36', 'lst_ref': '511-10420-2016', 'name': 'Degerberget', 'operator': 'Länsstyrelsen i Västerbottens län', 'start_date': '2024-02-14'}"
way,1334175981,,Besvärligberget-Trollberget,,64.4728128,19.1908188,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '94.01', 'lst_ref': '511-9940-2020', 'name': 'Besvärligberget-Trollberget', 'operator': 'Länsstyrelsen i Västerbottens län', 'start_date': '2024-02-14'}"
way,1334176069,,Rävatjärnliden,,63.8901851,19.048518,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '85.54', 'lst_ref': '511-5728-2014', 'name': 'Rävatjärnliden', 'operator': 'Länsstyrelsen i Västerbottens län', 'start_date': '2024-02-14'}"
way,1334176155,,Fetabborrtjärnen,,64.6856198,18.316894,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '55.2', 'lst_ref': '511-9458-2021', 'name': 'Fetabborrtjärnen', 'operator': 'Länsstyrelsen i Västerbottens län', 'start_date': '2024-02-14'}"
way,1334176273,,Vretalundskogen,,59.2372213,14.898345,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '2.69', 'lst_ref': '5068-2023', 'name': 'Vretalundskogen', 'operator': 'Lekebergs kommun', 'start_date': '2024-02-13'}"
way,1334176324,,Holsbybrunns åsbarrskog,,57.4356754,15.2142095,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '2.34', 'lst_ref': '511-8005-2020', 'name': 'Holsbybrunns åsbarrskog', 'operator': 'Länsstyrelsen i Jönköpings län', 'start_date': '2024-02-13'}"
way,1334176433,,Serpraliden,,65.8619732,19.235542,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '375.91', 'lst_ref': '2712-2023', 'name': 'Serpraliden', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2024-02-12'}"
way,1334176434,,Serpraliden,,65.8732849,19.2693059,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '375.91', 'lst_ref': '2712-2023', 'name': 'Serpraliden', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2024-02-12'}"
way,1334176779,,Örekilsälven,,58.4713096,11.6753913,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '194.85', 'lst_ref': '511-37915-2017', 'name': 'Örekilsälven', 'operator': 'Västkuststiftelsen', 'start_date': '2024-02-07'}"
way,1334176868,,Bye södra kalkbarrskog,,63.0911181,14.7107844,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '9.51', 'lst_ref': '511-8295-2023', 'name': 'Bye södra kalkbarrskog', 'operator': 'Länsstyrelsen i Jämtlands län', 'start_date': '2024-02-05'}"
way,1334177493,,Trygåskölen,,61.782393,13.3442131,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '1103.01', 'lst_ref': '511-2732-2012', 'name': 'Trygåskölen', 'operator': 'Länsstyrelsen i Dalarnas län', 'start_date': '2019-12-13'}"
way,1334177494,,Trygåskölen,,61.7647284,13.3189154,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '1474.28', 'lst_ref': '511-2732-2012', 'name': 'Trygåskölen', 'operator': 'Länsstyrelsen i Dalarnas län', 'start_date': '2019-12-13'}"
way,1334177495,,Tennsjön,,61.7884445,13.3633794,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '294.95', 'lst_ref': '511-11021-2023', 'name': 'Tennsjön', 'operator': 'Länsstyrelsen i Dalarnas län', 'start_date': '2024-01-29'}"
way,1334177996,,Kråkebo,,59.9585012,16.1402113,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '7.87', 'lst_ref': '511-6922-2021', 'name': 'Kråkebo', 'operator': 'Länsstyrelsen i Västmanlands län', 'start_date': '2024-01-26'}"
way,1334178555,,Köpmankölen,,62.6201034,13.8028171,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '1080.34', 'lst_ref': '3563-2018', 'name': 'Köpmankölen', 'operator': 'Länsstyrelsen i Jämtlands län', 'start_date': '2023-12-18'}"
way,1334180174,,Nåara/Härbergsdalen,,64.6447885,14.7893652,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '30249.72', 'lst_ref': '511-8071-2017', 'name': 'Nåara/Härbergsdalen', 'operator': 'Länsstyrelsen i Jämtlands län', 'start_date': '2023-12-18'}"
way,1334180246,,Toarpskärret,,55.5171136,14.0178372,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '11.39', 'lst_ref': '511-21351-2022', 'name': 'Toarpskärret', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2023-12-14'}"
way,1334180508,,Isgärde kustlövskog,,56.737394,16.5201591,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '36.52', 'lst_ref': '511-3172-17', 'name': 'Isgärde kustlövskog', 'operator': 'Länsstyrelsen i Kalmar län', 'start_date': '2023-12-13'}"
way,1334180514,,Isgärde kustlövskog,,56.7409945,16.5289284,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '36.52', 'lst_ref': '511-3172-17', 'name': 'Isgärde kustlövskog', 'operator': 'Länsstyrelsen i Kalmar län', 'start_date': '2023-12-13'}"
way,1334180517,,Isgärde kustlövskog,,56.7518324,16.5333797,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '36.52', 'lst_ref': '511-3172-17', 'name': 'Isgärde kustlövskog', 'operator': 'Länsstyrelsen i Kalmar län', 'start_date': '2023-12-13'}"
way,1334180581,,Björka skog,,56.0960737,12.7678736,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '46.15', 'lst_ref': '511-64-2023', 'name': 'Björka skog', 'operator': 'Helsingborgs kommun', 'start_date': '2023-12-12'}"
way,1334673295,,Harshult,,57.4558976,15.5771256,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '24.55', 'lst_ref': '511-8665-2020', 'name': 'Harshult', 'operator': 'Länsstyrelsen i Jönköpings län', 'start_date': '2023-12-05'}"
way,1338825038,,Drevdagen,,61.7546763,12.4684093,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '1746.37', 'lst_ref': '511-14601-2018', 'name': 'Drevdagen', 'operator': 'Länsstyrelsen i Dalarnas län', 'start_date': '2023-05-08'}"
way,1338825040,,Drevdagen,,61.7856046,12.3918263,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '1746.37', 'lst_ref': '511-14601-2018', 'name': 'Drevdagen', 'operator': 'Länsstyrelsen i Dalarnas län', 'start_date': '2023-05-08'}"
way,1338825041,,Drevdagen,,61.7839293,12.4241672,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '1746.37', 'lst_ref': '511-14601-2018', 'name': 'Drevdagen', 'operator': 'Länsstyrelsen i Dalarnas län', 'start_date': '2023-05-08'}"
way,1338825042,,Drevdagen,,61.745507,12.5503599,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '1746.37', 'lst_ref': '511-14601-2018', 'name': 'Drevdagen', 'operator': 'Länsstyrelsen i Dalarnas län', 'start_date': '2023-05-08'}"
way,1338825043,,Drevdagen,,61.7489609,12.5736483,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '1746.37', 'lst_ref': '511-14601-2018', 'name': 'Drevdagen', 'operator': 'Länsstyrelsen i Dalarnas län', 'start_date': '2023-05-08'}"
way,1338825157,,Imälvens ängar,,59.356184,14.6358822,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '12.62', 'lst_ref': '511-171-2017', 'name': 'Imälvens ängar', 'operator': 'Länsstyrelsen i Örebro län', 'start_date': '2023-05-02'}"
way,1339395935,,Nymyran,,64.2550695,19.9912386,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '246.47', 'lst_ref': '511-9796-2020', 'name': 'Nymyran', 'operator': 'Länsstyrelsen i Västerbottens län', 'start_date': '2023-03-23'}"
way,1340301460,,Stårbatjvare,,65.8993356,18.2473685,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '2645.42', 'lst_ref': '511-10386-2018', 'name': 'Stårbatjvare', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2022-06-13'}"
way,1340474116,,Degermossen och Store mosse,,58.5213854,14.1189983,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '1223.79', 'lst_ref': '511-26516-2012', 'name': 'Degermossen och Store mosse', 'operator': 'Länsstyrelsen i Västra Götalands län', 'start_date': '2022-01-14'}"
way,1340504161,,Ylinen Honkanenvaara,,66.3449775,23.2803507,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '154.8', 'lst_ref': '511-5219-2020', 'name': 'Ylinen Honkanenvaara', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2020-11-25'}"
way,1340506049,,Stora Kortorp,,58.9792837,15.2539766,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '23.51', 'lst_ref': '511-3888-2017', 'name': 'Stora Kortorp', 'operator': 'Länsstyrelsen i Örebro län', 'start_date': '2020-11-16'}"
way,1340506050,,Stora Kortorp,,58.9809089,15.257484,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '23.51', 'lst_ref': '511-3888-2017', 'name': 'Stora Kortorp', 'operator': 'Länsstyrelsen i Örebro län', 'start_date': '2020-11-16'}"
way,1340506051,,Stora Kortorp,,58.9823755,15.2602232,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '23.51', 'lst_ref': '511-3888-2017', 'name': 'Stora Kortorp', 'operator': 'Länsstyrelsen i Örebro län', 'start_date': '2020-11-16'}"
way,1340506052,,Stora Kortorp,,58.9813185,15.262845,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '23.51', 'lst_ref': '511-3888-2017', 'name': 'Stora Kortorp', 'operator': 'Länsstyrelsen i Örebro län', 'start_date': '2020-11-16'}"
way,1340506099,,Örvartjärn,,59.4916872,14.4189481,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '36.07', 'lst_ref': '511-2011-2020', 'name': 'Örvartjärn', 'operator': 'Länsstyrelsen i Örebro län', 'start_date': '2020-11-16'}"
way,1340507129,,Åkullaboket,,57.1221632,12.5713734,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '49.33', 'lst_ref': '511-1214-18', 'name': 'Åkullaboket', 'operator': 'Länsstyrelsen i Hallands län', 'start_date': '2020-11-12'}"
way,1340507399,,Kaxholmens lövskog,,57.8559377,14.3196289,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '33.41', 'lst_ref': '511-4114-2020', 'name': 'Kaxholmens lövskog', 'operator': 'Jönköpings kommun', 'start_date': '2020-11-05'}"
way,1340507482,,Röåforsarnas naturreservat,,63.6284148,16.77518,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '30.89', 'lst_ref': '511-2571-2014', 'name': 'Röåforsarnas naturreservat', 'operator': 'Länsstyrelsen i Västernorrlands län', 'start_date': '2020-11-05'}"
way,1340510156,,Ljungsjömyren,,56.6965237,13.3889291,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '250.6', 'lst_ref': '511-5426-2012', 'name': 'Ljungsjömyren', 'operator': 'Länsstyrelsen i Kronobergs län', 'start_date': '2020-11-04'}"
way,1340510266,,Våckelbergets skogar,,60.8911355,15.7367537,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '45.09', 'lst_ref': '511-8730-2017', 'name': 'Våckelbergets skogar', 'operator': 'Falu kommun', 'start_date': '2020-10-15'}"
way,1340510267,,Våckelbergets skogar,,60.8973089,15.7304215,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '45.09', 'lst_ref': '511-8730-2017', 'name': 'Våckelbergets skogar', 'operator': 'Falu kommun', 'start_date': '2020-10-15'}"
way,1340510499,,Wanås,,56.1731885,14.0348594,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '124.46', 'lst_ref': '511-12142-2020', 'name': 'Wanås', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2020-10-08'}"
way,1340510500,,Wanås,,56.1740234,14.0463799,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '124.46', 'lst_ref': '511-12142-2020', 'name': 'Wanås', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2020-10-08'}"
way,1340510501,,Wanås,,56.1836677,14.046709,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '124.46', 'lst_ref': '511-12142-2020', 'name': 'Wanås', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2020-10-08'}"
way,1340510502,,Wanås,,56.1879724,14.0385098,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '124.46', 'lst_ref': '511-12142-2020', 'name': 'Wanås', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2020-10-08'}"
way,1340510503,,Wanås,,56.188701,14.0294515,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '124.46', 'lst_ref': '511-12142-2020', 'name': 'Wanås', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2020-10-08'}"
way,1340510504,,Wanås,,56.1908871,14.0225274,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '124.46', 'lst_ref': '511-12142-2020', 'name': 'Wanås', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2020-10-08'}"
way,1340510505,,Wanås,,56.1902774,14.0341211,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '124.46', 'lst_ref': '511-12142-2020', 'name': 'Wanås', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2020-10-08'}"
way,1340510506,,Wanås,,56.1926818,14.0490848,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '124.46', 'lst_ref': '511-12142-2020', 'name': 'Wanås', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2020-10-08'}"
way,1340510507,,Wanås,,56.1969643,14.057315,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '124.46', 'lst_ref': '511-12142-2020', 'name': 'Wanås', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2020-10-08'}"
way,1340520463,,Kuusivaara-Penikkajärvi,,67.5322669,21.7925674,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '188.15', 'lst_ref': '511-7564-2018', 'name': 'Kuusivaara-Penikkajärvi', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2020-06-24'}"
way,1340520464,,Laurivaara,,67.4921786,21.8362038,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '983.32', 'lst_ref': '511-5119-2021', 'name': 'Laurivaara', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2020-06-24'}"
way,1340520889,,Törringelund,,55.5290183,13.1304099,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '25.87', 'lst_ref': '511-5101-2020', 'name': 'Törringelund', 'operator': 'Länsstyrelsen i Skåne län', 'start_date': '2020-06-17'}"
way,1341207035,,Plintsberg,,60.80557,15.016837,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '25.27', 'lst_ref': '511-1844-2020', 'name': 'Plintsberg', 'operator': 'Leksands kommun', 'start_date': '2020-06-08'}"
way,1341207249,,Ainavarto,,66.8160393,21.2286415,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '1487.05', 'lst_ref': '511-9991-2018', 'name': 'Ainavarto', 'operator': 'Länsstyrelsen i Norrbottens län', 'start_date': '2020-06-04'}"
way,1341207322,,Stora Bastås,,59.2870037,15.7712156,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '12.63', 'lst_ref': '511-530-2018', 'name': 'Stora Bastås', 'operator': 'Länsstyrelsen i Västmanlands län', 'start_date': '2020-06-02'}"
way,1341207323,,Stora Bastås,,59.2864721,15.7678275,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '12.63', 'lst_ref': '511-530-2018', 'name': 'Stora Bastås', 'operator': 'Länsstyrelsen i Västmanlands län', 'start_date': '2020-06-02'}"
way,1341207355,,Hundtjärnåsen,,62.8881447,16.1417797,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '58.52', 'lst_ref': '511-555-2020', 'name': 'Hundtjärnåsen', 'operator': 'Länsstyrelsen i Jämtlands län', 'start_date': '2020-05-11'}"
way,1341207400,,Falkberget,,62.9913602,15.3657664,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '23.49', 'lst_ref': '511-163-2020', 'name': 'Falkberget', 'operator': 'Länsstyrelsen i Jämtlands län', 'start_date': '2020-05-11'}"
way,1341208497,,Borgundaberget,,58.2906718,13.7827072,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '85.04', 'lst_ref': '511-26672-2012', 'name': 'Borgundaberget', 'operator': 'Länsstyrelsen i Västra Götalands län', 'start_date': '2020-04-16'}"
way,1341267256,,Keddaböke,,56.8089375,13.0523127,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '35.07', 'lst_ref': '511-2511-12', 'name': 'Keddaböke', 'operator': 'Länsstyrelsen i Hallands län', 'start_date': '2020-03-02'}"
way,1341470539,,Södra Brånet,,64.1812628,19.7224965,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '17.38', 'lst_ref': '511-8772-2011', 'name': 'Södra Brånet', 'operator': 'Länsstyrelsen i Västerbottens län', 'start_date': '2020-02-28'}"
way,1341470573,,Valstasjöns naturreservat,,59.6136329,16.2640958,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '75.28', 'lst_ref': '511-570-19 (BMN-278/17)', 'name': 'Valstasjöns naturreservat', 'operator': 'Hallstahammars kommun', 'start_date': '2020-02-17'}"
way,1341552829,,Äskekulla,,56.5997116,14.7738763,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst_area_h': '19.81', 'lst_ref': '511-2810-2017', 'name': 'Äskekulla', 'operator': 'Länsstyrelsen i Kronobergs län', 'start_date': '2020-01-29'}"
way,1353024688,2025449,Hulans naturreservat,,58.8435237,13.8752928,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'name': 'Hulans naturreservat', 'operator': 'Länsstyrelsen i Västra Götalands län', 'protect_class': '1a', 'protection_title': 'Naturreservat', 'ref:DIARIENR': '40036-2015', 'ref:NVRID': '2025449', 'source': 'Naturvårdsverket', 'start_date': '2024-11-04', 'website': 'https://www.lansstyrelsen.se/vastra-gotaland/besoksmal/naturreservat/hulan-mariestad.html'}"
